"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Nov 17 09:28:34 GMT 2020","Tue Nov 17 09:28:47 GMT 2020","12728","","User","","User","can register","can register",""
